Time,node_18_total_inflow
2012-06-29 16:32:00,22.217363628413626
2012-06-29 16:33:00,21.64907241556677
2012-06-29 16:34:00,21.08228068216381
2012-06-29 16:35:00,21.310392726294957
2012-06-29 16:36:00,25.943288605389064
2012-06-29 16:37:00,30.84200264438659
2012-06-29 16:38:00,36.45175842728637
2012-06-29 16:39:00,38.75383412155881
2012-06-29 16:40:00,34.199534130235996
2012-06-29 16:41:00,36.719645516338375
2012-06-29 16:42:00,36.63183102419395
2012-06-29 16:43:00,35.58150850561875
2012-06-29 16:44:00,33.484317940054744
2012-06-29 16:45:00,33.07484013307167
2012-06-29 16:46:00,33.042725304715006
2012-06-29 16:47:00,34.46280526677305
2012-06-29 16:48:00,34.497460406985184
2012-06-29 16:49:00,29.26363204992129
2012-06-29 16:50:00,28.09388419144623
2012-06-29 16:51:00,28.826064970240708
2012-06-29 16:52:00,25.970496496347543
2012-06-29 16:53:00,27.415447803578726
2012-06-29 16:54:00,28.020337220406464
2012-06-29 16:55:00,29.16129793887385
2012-06-29 16:56:00,28.31580451193159
2012-06-29 16:57:00,26.394001789624568
2012-06-29 16:58:00,25.312294402652423
2012-06-29 16:59:00,24.747277087061214
2012-06-29 17:00:00,25.701842508341517
2012-06-29 17:01:00,23.83876222128216
2012-06-29 17:02:00,23.705027944909222
2012-06-29 17:03:00,23.972134932591437
2012-06-29 17:04:00,23.467824748475902
2012-06-29 17:05:00,22.96544127016217
2012-06-29 17:06:00,21.405405929521272
2012-06-29 17:07:00,21.00301819635286
2012-06-29 17:08:00,19.538169548746325
2012-06-29 17:09:00,19.68357731759053
2012-06-29 17:10:00,18.642016563369587
2012-06-29 17:11:00,17.599886059093752
2012-06-29 17:12:00,17.47363256306604
2012-06-29 17:13:00,16.434937804989193
2012-06-29 17:14:00,16.76030931103896
2012-06-29 17:15:00,15.828376741433692
2012-06-29 17:16:00,15.872000492103187
2012-06-29 17:17:00,14.676898997813504
2012-06-29 17:18:00,15.117799000373097
2012-06-29 17:19:00,13.706381297139231
2012-06-29 17:20:00,13.114609242920555
2012-06-29 17:21:00,13.486028949128398
2012-06-29 17:22:00,12.836566102158198
2012-06-29 17:23:00,12.957103681411212
2012-06-29 17:24:00,13.505855143163291
2012-06-29 17:25:00,11.891287237076826
2012-06-29 17:26:00,11.721581285124591
2012-06-29 17:27:00,11.791280980534633
2012-06-29 17:28:00,11.627479465550376
2012-06-29 17:29:00,11.143250608914006
2012-06-29 17:30:00,10.90123493125864
2012-06-29 17:31:00,10.983578733635866
2012-06-29 17:32:00,10.717148882254573
2012-06-29 17:33:00,9.94598569018086
2012-06-29 17:34:00,10.106780664968024
2012-06-29 17:35:00,9.950605249333782
2012-06-29 17:36:00,9.392111647177945
2012-06-29 17:37:00,9.641690186639869
2012-06-29 17:38:00,9.125272234781441
2012-06-29 17:39:00,9.517747216332236
2012-06-29 17:40:00,9.105501482357559
2012-06-29 17:41:00,8.921845236627593
2012-06-29 17:42:00,8.546063457299734
2012-06-29 17:43:00,8.546637307956717
2012-06-29 17:44:00,7.886720086209131
2012-06-29 17:45:00,7.975024264388216
2012-06-29 17:46:00,8.210039851874482
2012-06-29 17:47:00,7.409002868991394
2012-06-29 17:48:00,8.042404055934101
2012-06-29 17:49:00,7.256450629583846
2012-06-29 17:50:00,7.739027916955864
2012-06-29 17:51:00,7.229141605148134
2012-06-29 17:52:00,7.487364813949738
2012-06-29 17:53:00,7.212932111100724
2012-06-29 17:54:00,6.6648233761670745
2012-06-29 17:55:00,7.240402747418007
2012-06-29 17:56:00,7.1515814666300495
2012-06-29 17:57:00,6.663961999079638
2012-06-29 17:58:00,6.497735291420851
2012-06-29 17:59:00,6.428264499476882
2012-06-29 18:00:00,6.20344321191892
2012-06-29 18:01:00,6.49420426328237
2012-06-29 18:02:00,6.111515200599645
2012-06-29 18:03:00,6.078740062296872
2012-06-29 18:04:00,5.8475602613745465
2012-06-29 18:05:00,5.764038124124527
2012-06-29 18:06:00,5.506246074953685
2012-06-29 18:07:00,5.931762904510963
2012-06-29 18:08:00,5.581411450071735
2012-06-29 18:09:00,5.676884012500226
2012-06-29 18:10:00,5.432281971369637
2012-06-29 18:11:00,5.18919196109128
2012-06-29 18:12:00,5.169892415354593
2012-06-29 18:13:00,5.070357781517389
2012-06-29 18:14:00,5.043553477085507
2012-06-29 18:15:00,4.927286671485667
2012-06-29 18:16:00,4.866712005908045
2012-06-29 18:17:00,4.598537932869346
2012-06-29 18:18:00,4.598352485761014
2012-06-29 18:19:00,4.918765274801345
2012-06-29 18:20:00,4.483147856395275
2012-06-29 18:21:00,4.334696361238896
2012-06-29 18:22:00,4.449137227056164
2012-06-29 18:23:00,4.509426406206944
2012-06-29 18:24:00,4.016713711990481
2012-06-29 18:25:00,4.144907844439275
2012-06-29 18:26:00,4.04085149495287
2012-06-29 18:27:00,3.793536693012104
2012-06-29 18:28:00,4.051731016932241
2012-06-29 18:29:00,3.880918611795351
2012-06-29 18:30:00,3.817138082411335
2012-06-29 18:31:00,3.665901111237766
2012-06-29 18:32:00,3.7148350787261784
2012-06-29 18:33:00,3.559740787473581
2012-06-29 18:34:00,3.540581076126154
2012-06-29 18:35:00,3.345262827929746
2012-06-29 18:36:00,3.2844713040812716
2012-06-29 18:37:00,3.5007545415657564
2012-06-29 18:38:00,3.2371616452124057
2012-06-29 18:39:00,3.276992519064745
2012-06-29 18:40:00,3.181964912562719
2012-06-29 18:41:00,3.0711809483096313
2012-06-29 18:42:00,3.017597782348152
2012-06-29 18:43:00,3.073270734664764
2012-06-29 18:44:00,2.902972569583607
2012-06-29 18:45:00,2.84985186377242
2012-06-29 18:46:00,2.8023458575081275
2012-06-29 18:47:00,2.8951092283820077
2012-06-29 18:48:00,2.765701349260916
2012-06-29 18:49:00,2.7095624584863174
2012-06-29 18:50:00,2.5608113462583555
2012-06-29 18:51:00,2.45679619130742
2012-06-29 18:52:00,2.584870950301108
2012-06-29 18:53:00,2.5300771277478216
2012-06-29 18:54:00,2.401825714441652
2012-06-29 18:55:00,2.390729672896788
2012-06-29 18:56:00,2.3842522599528606
2012-06-29 18:57:00,2.3387284169404468
2012-06-29 18:58:00,2.292373444385389
2012-06-29 18:59:00,2.1114417444123643
